"institution_display_name","institution_id","institution_ror","institution_country_code"
"Regional Health","https://openalex.org/I4210105746","https://ror.org/01d1vqp66","US"
"Regione del Veneto","https://openalex.org/I4210135775","https://ror.org/03mm67z69","IT"
"Regions Hospital","https://openalex.org/I1282532422","https://ror.org/02bfqd210","US"
"Renewable Energy Systems (United States)","https://openalex.org/I4210137149","https://ror.org/036gc1b60","US"
"Renji Hospital","https://openalex.org/I2800570007","https://ror.org/03ypbx660","CN"
"Renmin Hospital of Wuhan University","https://openalex.org/I4210140357","https://ror.org/03ekhbz91","CN"
"Renmin University of China","https://openalex.org/I78988378","https://ror.org/041pakw92","CN"
"Rensselaer Polytechnic Institute","https://openalex.org/I165799507","https://ror.org/01rtyzb94","US"
"Research Center for Eco-Environmental Sciences","https://openalex.org/I4210144289","https://ror.org/03rpsvy57","CN"
"Research Institute of Economy, Trade and Industry","https://openalex.org/I4210147250","https://ror.org/048zqcn09","JP"
"Research Institute of Industrial Economics","https://openalex.org/I77432436","https://ror.org/0311gd774","SE"
"Research Institute of Petroleum Exploration and Development","https://openalex.org/I4210112595","https://ror.org/02awe6g05","CN"
"Research Institute of the Finnish Economy","https://openalex.org/I192156838","https://ror.org/0262pp157","FI"
"Research Triangle Park Foundation","https://openalex.org/I1309191912","https://ror.org/03eqttr49","US"
"Reserve Bank of Australia","https://openalex.org/I3813760","https://ror.org/049cvkb03","AU"
"Reserve Bank of India","https://openalex.org/I1287339526","https://ror.org/04w0b7z78","IN"
"Resources For The Future","https://openalex.org/I2801278523","https://ror.org/04qpegs24","US"
"Reynolds American (United States)","https://openalex.org/I4210159832","https://ror.org/05qcjd272","US"
"Rhode Island Department of Health","https://openalex.org/I1323842372","https://ror.org/015b0dz43","US"
"Rhode Island Hospital","https://openalex.org/I2800446032","https://ror.org/01aw9fv09","US"
"Rice University","https://openalex.org/I74775410","https://ror.org/008zs3103","US"
"Richard L. Roudebush VA Medical Center","https://openalex.org/I4210110049","https://ror.org/01zpmbk67","US"
"Rigshospitalet","https://openalex.org/I2802709434","https://ror.org/03mchdq19","DK"
"Rijksmuseum","https://openalex.org/I1299319934","https://ror.org/006wjwp03","NL"
"Riley Hospital for Children","https://openalex.org/I2802740592","https://ror.org/03vzvbw58","US"
"Risun (China)","https://openalex.org/I4210160814","https://ror.org/055vcsm02","CN"
"Riverside Methodist Hospital","https://openalex.org/I2799782091","https://ror.org/02hsexy86","US"
"Robert R. McCormick Foundation","https://openalex.org/I2800979969","https://ror.org/00x1qgr19","US"
"Robert Wood Johnson Foundation","https://openalex.org/I46968129","https://ror.org/02ymmdj85","US"
"Robotic Technology (United States)","https://openalex.org/I4210151473","https://ror.org/05xp03991","US"
"Roche (Switzerland)","https://openalex.org/I118019719","https://ror.org/00by1q217","CH"
"Rochester Institute of Technology","https://openalex.org/I155173764","https://ror.org/00v4yb702","US"
"Rock Valley College","https://openalex.org/I55661059","https://ror.org/05jtwwy05","US"
"Rockefeller University","https://openalex.org/I83399316","https://ror.org/0420db125","US"
"Rockwool Foundation","https://openalex.org/I4210091519","https://ror.org/00c1h4g48","DK"
"Rogers (United States)","https://openalex.org/I75717288","https://ror.org/05m9vrv91","US"
"Roivant Sciences (United States)","https://openalex.org/I4210161154","https://ror.org/04fqvjv52","US"
"Ross School","https://openalex.org/I4210096135","https://ror.org/00tpdkh38","US"
"Royal Brompton Hospital","https://openalex.org/I4210096640","https://ror.org/00cv4n034","GB"
"Royal College of Art","https://openalex.org/I165526535","https://ror.org/01egahc47","GB"
"Royal College of Physicians and Surgeons of Canada","https://openalex.org/I92389990","https://ror.org/05rykfp30","CA"
"Royal College of Surgeons in Ireland","https://openalex.org/I142762351","https://ror.org/01hxy9878","IE"
"Royal Devon and Exeter Hospital","https://openalex.org/I2801242002","https://ror.org/03jrh3t05","GB"
"Royal Free London NHS Foundation Trust","https://openalex.org/I169248724","https://ror.org/04rtdp853","GB"
"Royal Hallamshire Hospital","https://openalex.org/I2801732343","https://ror.org/00514rc81","GB"
"Royal Holloway University of London","https://openalex.org/I184558857","https://ror.org/04g2vpn86","GB"
"Royal Institution of Great Britain","https://openalex.org/I1340753257","https://ror.org/037m83a38","GB"
"Royal Lancaster Infirmary","https://openalex.org/I2799673572","https://ror.org/056nq0726","GB"
"Royal London Hospital","https://openalex.org/I2801259928","https://ror.org/019my5047","GB"
"Royal Melbourne Hospital","https://openalex.org/I1320473756","https://ror.org/005bvs909","AU"
"Royal North Shore Hospital","https://openalex.org/I2800079252","https://ror.org/02gs2e959","AU"
"Royal South Hants Hospital","https://openalex.org/I2801859090","https://ror.org/01zbzxe52","GB"
"Royal Stoke University Hospital","https://openalex.org/I2800392559","https://ror.org/01dx1mr58","GB"
"Royal Sussex County Hospital","https://openalex.org/I2800342113","https://ror.org/05fe2n505","GB"
"Royal Swedish Academy of Sciences","https://openalex.org/I1341284090","https://ror.org/00j62qv07","SE"
"Royal University Hospital","https://openalex.org/I2801053234","https://ror.org/00wg2b048","CA"
"Royal Victoria Infirmary","https://openalex.org/I2800516725","https://ror.org/01p19k166","GB"
"Rubber Research Institute","https://openalex.org/I4210109893","https://ror.org/01w4k1v53","CN"
"Ruhr University Bochum","https://openalex.org/I904495901","https://ror.org/04tsk2644","DE"
"Rural Education and Development","https://openalex.org/I2802024444","https://ror.org/02arxvh93","US"
"Russell Sage Foundation","https://openalex.org/I191351166","https://ror.org/02yh9se80","US"
"Russian Academy of Sciences","https://openalex.org/I1313323035","https://ror.org/05qrfxd25","RU"
"Rutgers, The State University of New Jersey","https://openalex.org/I102322142","https://ror.org/05vt9qd57","US"
"SC Johnson (United States)","https://openalex.org/I4210151850","https://ror.org/05j1xsk75","US"
"SKEMA Business School","https://openalex.org/I181418319","https://ror.org/036h8vg94","FR"
"SOAS University of London","https://openalex.org/I31575130","https://ror.org/04vrxay34","GB"
"STMicroelectronics (France)","https://openalex.org/I4210104693","https://ror.org/01c74sd89","FR"
"SUNY Downstate Medical Center","https://openalex.org/I181697535","https://ror.org/0041qmd21","US"
"SUNY Polytechnic Institute","https://openalex.org/I90965887","https://ror.org/000fxgx19","US"
"SUNY Upstate Medical University","https://openalex.org/I20388574","https://ror.org/040kfrw16","US"
"Saab (Sweden)","https://openalex.org/I4210153572","https://ror.org/05kyy7d06","SE"
"Sabin Vaccine Institute","https://openalex.org/I4210149307","https://ror.org/042te9f59","US"
"Saint Francis University","https://openalex.org/I181950316","https://ror.org/04smsfy22","US"
"Saint Louis University","https://openalex.org/I47838141","https://ror.org/01p7jjy08","US"
"Saint Louis University","https://openalex.org/I4210157858","https://ror.org/04k7nem08","PH"
"Saint Mary's College","https://openalex.org/I884745506","https://ror.org/02r839n55","US"
"Saint Michael's College","https://openalex.org/I55801708","https://ror.org/03b353k89","US"
"Salisbury District Hospital","https://openalex.org/I2799594651","https://ror.org/05bx2yj81","GB"
"Salisbury University","https://openalex.org/I9364636","https://ror.org/029gwvs11","US"
"Salk Institute for Biological Studies","https://openalex.org/I1307098950","https://ror.org/03xez1567","US"
"Samsung (South Korea)","https://openalex.org/I2250650973","https://ror.org/04w3jy968","KR"
"San Antonio Military Medical Center","https://openalex.org/I1289568071","https://ror.org/00m1mwc36","US"
"San Diego State University","https://openalex.org/I26538001","https://ror.org/0264fdx42","US"
"San Francisco General Hospital","https://openalex.org/I1295908608","https://ror.org/05j8x4n38","US"
"San Francisco Unified School District","https://openalex.org/I4210155696","https://ror.org/052fdn272","US"
"San Francisco VA Medical Center","https://openalex.org/I1315708478","https://ror.org/049peqw80","US"
"San Jose State University","https://openalex.org/I51504820","https://ror.org/04qyvz380","US"
"Sandia National Laboratories","https://openalex.org/I4210104735","https://ror.org/01apwpt12","US"
"Sandia National Laboratories California","https://openalex.org/I192454743","https://ror.org/058m7ey48","US"
"Sanford Burnham Prebys Medical Discovery Institute","https://openalex.org/I188891513","https://ror.org/03m1g2s55","US"
"Sanjiang University","https://openalex.org/I209549992","https://ror.org/02q1hyx43","CN"
"Sanofi (Germany)","https://openalex.org/I4210138838","https://ror.org/03ytdtb31","DE"
"Sanofi (United States)","https://openalex.org/I4210111804","https://ror.org/027vj4x92","US"
"Santa Clara University","https://openalex.org/I16269868","https://ror.org/03ypqe447","US"
"Santa Clara Valley Medical Center","https://openalex.org/I2801022843","https://ror.org/02v7qv571","US"
"Santa Fe Institute","https://openalex.org/I1308548392","https://ror.org/01arysc35","US"
"Sapienza University of Rome","https://openalex.org/I861853513","https://ror.org/02be6w209","IT"
"Sarawak General Hospital","https://openalex.org/I2800797430","https://ror.org/01y946378","MY"
"Sathyabama Institute of Science and Technology","https://openalex.org/I43814544","https://ror.org/01defpn95","IN"
"Savannah State University","https://openalex.org/I159289790","https://ror.org/00mns7k70","US"
"Schlumberger (United States)","https://openalex.org/I4210090857","https://ror.org/009m79n22","US"
"School for Advanced Studies in the Social Sciences","https://openalex.org/I90669466","https://ror.org/02d9dg697","FR"
"School of International Relations","https://openalex.org/I4210091705","https://ror.org/00hvbx079","IR"
"Science Council of Japan","https://openalex.org/I2800709528","https://ror.org/01pp5tt34","JP"
"Science Oxford","https://openalex.org/I4210146410","https://ror.org/04j8yhy50","GB"
"Science and Technology on Surface Physics and Chemistry Laboratory","https://openalex.org/I4210140031","https://ror.org/0543q7s13","CN"
"Sciences Po","https://openalex.org/I205092303","https://ror.org/05fe7ax82","FR"
"Scripps Institution of Oceanography","https://openalex.org/I150209017","https://ror.org/04v7hvq31","US"
"Scripps Research Institute","https://openalex.org/I123431417","https://ror.org/02dxx6824","US"
"Seattle Children's Hospital","https://openalex.org/I4210109034","https://ror.org/01njes783","US"
"Seattle Pacific University","https://openalex.org/I11317958","https://ror.org/02gzbg991","US"
"Seattle University","https://openalex.org/I58610484","https://ror.org/02jqc0m91","US"
"Second Affiliated Hospital & Yuying Children's Hospital of Wenzhou Medical University","https://openalex.org/I4210099512","https://ror.org/0156rhd17","CN"
"Second Affiliated Hospital of Chongqing Medical University","https://openalex.org/I4210097509","https://ror.org/00r67fz39","CN"
"Second Affiliated Hospital of Harbin Medical University","https://openalex.org/I4210132813","https://ror.org/03s8txj32","CN"
"Second Affiliated Hospital of Jilin University","https://openalex.org/I4210142484","https://ror.org/03x6hbh34","CN"
"Second Affiliated Hospital of Kunming Medical College","https://openalex.org/I2799435780","https://ror.org/01kq6mv68","CN"
"Second Affiliated Hospital of Nanjing Medical University","https://openalex.org/I4210138078","https://ror.org/04pge2a40","CN"
"Second Affiliated Hospital of Soochow University","https://openalex.org/I4210124971","https://ror.org/02xjrkt08","CN"
"Second Affiliated Hospital of Xi'an Jiaotong University","https://openalex.org/I4210131893","https://ror.org/03aq7kf18","CN"
"Second Affiliated Hospital of Xinjiang Medical University","https://openalex.org/I4210165944","https://ror.org/01w3v1s67","CN"
"Second Affiliated Hospital of Zhejiang University","https://openalex.org/I4210158318","https://ror.org/059cjpv64","CN"
"Second Hospital of Hebei Medical University","https://openalex.org/I4210099373","https://ror.org/015ycqv20","CN"
"Second Hospital of Shandong University","https://openalex.org/I4210103957","https://ror.org/01fd86n56","CN"
"Second Hospital of Shanxi Medical University","https://openalex.org/I4210133678","https://ror.org/03tn5kh37","CN"
"Second Military Medical University","https://openalex.org/I177933477","https://ror.org/04tavpn47","CN"
"Second People Hospital of Hunan","https://openalex.org/I4210104793","https://ror.org/01eda7a75","CN"
"Second People's Hospital of NanTong","https://openalex.org/I4210112320","https://ror.org/01xncyx73","CN"
