"","DOI","URL","Title","Authors","Source Title","Publication Date","Year","Volume","Issue","Beginning Page","Ending Page","Entry Questionnaire","Entry Questionnaire Author","Expected Difficulty","Replicator","Completed","Replicated","Main Issue","Type of Missing Data","2nd Replicator","Completed_1","Replicated_1","Data Type","Data Access Type","Data Comments","Data URL","Data Contact","Start-time","End-time","Run-time for programs (minutes)","Estimated editing-time for programs, commits (minutes)","worksheet"
"365","10.1257/mic.20150009","https://doi.org/10.1257/mic.20150009","The (Human) Sampler's Curses","Thordal-Le Quement, Mark","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Nov 2016",2016,8,4,115,148,"Completed","Gabriel","5",NA,NA,NA,"No code provided",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"366","10.1257/mic.20140232","https://doi.org/10.1257/mic.20140232","Exchange Efficiency with Weak Ownership Rights","Bar-Gill, Oren; Persico, Nicola","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Nov 2016",2016,8,4,230,267,"Completed","Gabriel","5",NA,NA,NA,"No code provided",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"367","10.1257/mic.20150056","https://doi.org/10.1257/mic.20150056","Comparative Risk Aversion in the Presence of Ambiguity","Guetlein, Marie-Charlotte","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Aug 2016",2016,8,3,51,63,"Completed","Gabriel","5",NA,NA,NA,"No empirical work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"368","10.1257/mic.20140137","https://doi.org/10.1257/mic.20140137","Entry Deterrence in Dynamic Second-Price Auctions","Che, Xiaogang; Klumpp, Tilman","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","May 2016",2016,8,2,168,201,"Completed","Gabriel","5",NA,NA,NA,"No code provided",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"369","10.1257/mic.20140200","https://doi.org/10.1257/mic.20140200","Affirmative Action: One Size Does Not Fit All","Krishna, Kala; Tarasov, Alexander","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","May 2016",2016,8,2,215,252,"Completed","Gabriel","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"370","10.1257/mic.20140204","https://doi.org/10.1257/mic.20140204","Don't Demotivate, Discriminate","Kamphorst, Jurjen J. A.; Swank, Otto H.","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Feb 2016",2016,8,1,140,165,"Completed","Naomi","5",NA,"Yes","No","No empirical work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"371","10.1257/mic.20140110","https://doi.org/10.1257/mic.20140110","Investing in Skill and Searching for Coworkers: Endogenous Participation in a Matching Market","Bidner, Chris; Roger, Guillaume; Moses, Jessica","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Feb 2016",2016,8,1,166,202,"Completed","Naomi","5",NA,"Yes","No","No empirical work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"372","10.1257/mic.20140262","https://doi.org/10.1257/mic.20140262","Reallocation Costs and Efficiency","Salant, Yuval; Siegel, Ron","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Feb 2016",2016,8,1,203,227,"Completed","Naomi","5",NA,"Yes","No","No empirical work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"373","10.1257/mic.20130046","https://doi.org/10.1257/mic.20130046","Assessing Sale Strategies in Online Markets Using Matched Listings","Einav, Liran; Kuchler, Theresa; Levin, Jonathan; Sundaresan, Neel","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","May 2015",2015,7,2,215,247,"Completed","Naomi","5",NA,"Yes","No","Data is proprietary and impossible to obtain; authors are in an NDI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"374","10.1257/mic.20140161","https://doi.org/10.1257/mic.20140161","Collective Dynamic Choice: The Necessity of Time Inconsistency","Jackson, Matthew O.; Yariv, Leeat","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Nov 2015",2015,7,4,150,178,"Completed","Naomi","5",NA,"Yes","No","No empirical work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"375","10.1257/mic.20120027","https://doi.org/10.1257/mic.20120027","Expanding Choice in School Choice","Abdulkadiroglu, Atila; Che, Yeon-Koo; Yasuda, Yosuke","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Feb 2015",2015,7,1,1,42,"Completed","Naomi","5",NA,"Yes","No","No empirical work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"376","10.1257/mic.20130196","https://doi.org/10.1257/mic.20130196","Testing Ambiguity Models through the Measurement of Probabilities for Gains and Losses","Baillon, Aurelien; Bleichrodt, Han","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","May 2015",2015,7,2,77,100,"Completed","Naomi","4",NA,"Incomplete",NA,".csv files but no code",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"377","10.1257/mic.20100119","https://doi.org/10.1257/mic.20100119","What Makes Them Click: Empirical Analysis of Consumer Demand for Search Advertising","Jeziorski, Przemyslaw; Segal, Ilya","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Aug 2015",2015,7,3,24,53,NA,"Naomi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"378","10.1257/mic.20140155","https://doi.org/10.1257/mic.20140155","Selling Cookies","Bergemann, Dirk; Bonatti, Alessandro","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Aug 2015",2015,7,3,259,294,NA,"Naomi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"379","10.1257/mic.20130221","https://doi.org/10.1257/mic.20130221","State Censorship","Shadmehr, Mehdi; Bernhardt, Dan","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","May 2015",2015,7,2,280,307,"Completed","Gabriel","5",NA,NA,NA,"No programs provided",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"380","10.1257/mic.20130104","https://doi.org/10.1257/mic.20130104","Loss Aversion and Consumption Choice: Theory and Experimental Evidence","Karle, Heiko; Kirchsteiger, Georg; Peitz, Martin","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","May 2015",2015,7,2,101,120,"Completed","Gabriel","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"381","10.1257/mic.20120232","https://doi.org/10.1257/mic.20120232","Optimal Design of Trade Agreements in the Presence of Renegotiation","Maggi, Giovanni; Staiger, Robert W.","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Feb 2015",2015,7,1,109,143,"Completed","Gabriel","5",NA,NA,NA,"No empirical work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"382","10.1257/mic.20130162","https://doi.org/10.1257/mic.20130162","Net Neutrality, Business Models, and Internet Interconnection","Choi, Jay Pil; Jeon, Doh-Shin; Kim, Byung-Cheol","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Aug 2015",2015,7,3,104,141,"Completed","Gabriel","5",NA,NA,NA,"No empirical work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"383","10.1257/mic.20130182","https://doi.org/10.1257/mic.20130182","Market Structure, Reputation, and the Value of Quality Certification","Elfenbein, Daniel W.; Fisman, Raymond; McManus, Brian","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Nov 2015",2015,7,4,83,108,NA,"Gabriel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"384","10.1257/mic.20130100","https://doi.org/10.1257/mic.20130100","Organizing to Adapt and Compete","Alonso, Ricardo; Dessein, Wouter; Matouschek, Niko","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","May 2015",2015,7,2,158,187,NA,NA,NA,"xs232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"385","10.1257/mic.20130080","https://doi.org/10.1257/mic.20130080","Grading Standards and Education Quality","Boleslavsky, Raphael; Cotton, Christopher","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","May 2015",2015,7,2,248,279,"Completed","ebr63",NA,"ebr63","Yes","No","No empirical work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"386","10.1257/mic.20130006","https://doi.org/10.1257/mic.20130006","Information and Extremism in Elections","Boleslavsky, Raphael; Cotton, Christopher","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Feb 2015",2015,7,1,165,207,NA,NA,NA,"xs232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"387","10.1257/mic.20130163","https://doi.org/10.1257/mic.20130163","Uncertainty and Trade Agreements","Limao, Nuno; Maggi, Giovanni","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Nov 2015",2015,7,4,1,42,"Completed","ebr63","5","ebr63","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"388","10.1257/mic.20130118","https://doi.org/10.1257/mic.20130118","Inferring Rationales from Choice: Identification for Rational Shortlist Methods","Dutta, Rohan; Horan, Sean","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Nov 2015",2015,7,4,179,201,"Completed","ebr63","5","ebr63","Yes","No","No empirical work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"389","10.1257/mic.20140252","https://doi.org/10.1257/mic.20140252","Group Polarization in a Model of Information Aggregation","Roux, Nicolas; Sobel, Joel","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Nov 2015",2015,7,4,202,232,"Completed","ebr63","5","ebr63","Yes","No","No empirical work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"390","10.1257/mic.20110106","https://doi.org/10.1257/mic.20110106","Affiliation and Entry in First-Price Auctions with Heterogeneous Bidders: An Analysis of Merger Effects","Li, Tong; Zhang, Bingyu","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","May 2015",2015,7,2,188,214,"Completed","ebr63","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"391","10.1257/mic.20110077","https://doi.org/10.1257/mic.20110077","Repeated Interaction and Rating Inflation: A Model of Double Reputation","Frenkel, Sivan","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Feb 2015",2015,7,1,250,280,"Completed","ebr63","5","ebr63","Yes","No","No empirical work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"392","10.1257/mic.20130098","https://doi.org/10.1257/mic.20130098","Inefficiencies in Networked Markets","Elliott, Matthew","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Nov 2015",2015,7,4,43,82,"Completed","ebr63","5","ebr63","Yes","No","No empirical work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"393","10.1257/mic.20130150","https://doi.org/10.1257/mic.20130150","Sharp for SARP: Nonparametric Bounds on Counterfactual Demands","Blundell, Richard; Browning, Martin; Cherchye, Laurens; Crawford, Ian; De Rock, Bram; Vermeulen, Frederic","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Feb 2015",2015,7,1,43,60,"Completed","ebr63","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"394","10.1257/mic.20120109","https://doi.org/10.1257/mic.20120109","Distributional Preferences, Reciprocity-Like Behavior, and Efficiency in Bilateral Exchange","Benjamin, Daniel J.","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Feb 2015",2015,7,1,70,98,"Completed","ebr63","5","ebr63","Yes","No","No empirical work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"395","10.1257/mic.20130067","https://doi.org/10.1257/mic.20130067","Collusion and the Organization of the Firm","Burlando, Alfredo; Motta, Alberto","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Aug 2015",2015,7,3,54,84,"Completed","ebr63","5","ebr63","Yes","No","No empirical work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"396","10.1257/mic.20130234","https://doi.org/10.1257/mic.20130234","Referrals: Peer Screening and Enforcement in a Consumer Credit Field Experiment","Bryan, Gharad; Karlan, Dean; Zinman, Jonathan","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Aug 2015",2015,7,3,174,204,"Completed","ebr63","5","ebr63","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"397","10.1257/mic.20130164","https://doi.org/10.1257/mic.20130164","Quality Disclosure Programs and Internal Organizational Practices: Evidence from Airline Flight Delays","Forbes, Silke J.; Lederman, Mara; Tombe, Trevor","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","May 2015",2015,7,2,1,26,NA,"ebr63",NA,"ebr63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"398","10.1257/mic.20130277","https://doi.org/10.1257/mic.20130277","Formal versus Informal Monitoring in Teams","Gershkov, Alex; Winter, Eyal","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","May 2015",2015,7,2,27,44,"Completed","ebr63","5","ebr63","Yes","No","No empirical work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"399","10.1257/mic.20120032","https://doi.org/10.1257/mic.20120032","Innovation, Trade, and Finance","Egger, Peter; Keuschnigg, Christian","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","May 2015",2015,7,2,121,157,"Completed","ebr63","5","ebr63","Yes","No","No empirical work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"400","10.1257/mic.20130139","https://doi.org/10.1257/mic.20130139","Bankruptcy: Is It Enough to Forgive or Must We Also Forget?","Elul, Ronel; Gottardi, Piero","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Nov 2015",2015,7,4,294,338,NA,NA,NA,"xs232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"401","10.1257/mic.20120085","https://doi.org/10.1257/mic.20120085","Cyber-Shilling in Automobile Auctions: Evidence from a Field Experiment","Grether, David; Porter, David; Shum, Matthew","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Aug 2015",2015,7,3,85,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"402","10.1257/mic.20140054","https://doi.org/10.1257/mic.20140054","Antitrust Leniency with Multiproduct Colluders","Marx, Leslie M.; Mezzetti, Claudio; Marshall, Robert C.","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Aug 2015",2015,7,3,205,240,"Completed","ebr63","5","ebr63","Yes","No","No empirical work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"403","10.1257/mic.20140031","https://doi.org/10.1257/mic.20140031","When Is It Optimal to Delegate: The Theory of Fast-Track Authority","Celik, Levent; Karabay, Bilgehan; McLaren, John","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Aug 2015",2015,7,3,347,389,"Completed","ebr63","5","ebr63","Yes","No","No empirical work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"404","10.1257/mic.20130117","https://doi.org/10.1257/mic.20130117","Harsanyi's Aggregation Theorem with Incomplete Preferences","Danan, Eric; Gajdos, Thibault; Tallon, Jean-Marc","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Feb 2015",2015,7,1,61,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"405","10.1257/mic.20100029","https://doi.org/10.1257/mic.20100029","A Continuous-Time Model of Multilateral Bargaining","Ambrus, Attila; Lu, Shih En","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Feb 2015",2015,7,1,208,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"406","10.1257/mic.20130055","https://doi.org/10.1257/mic.20130055","Mobility and Conflict","Bhattacharya, Sourav; Deb, Joyee; Kundu, Tapas","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Feb 2015",2015,7,1,281,319,NA,NA,NA,"xs232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"407","10.1257/mic.20140173","https://doi.org/10.1257/mic.20140173","Mechanisms for Repeated Trade","Skrzypacz, Andrzej; Toikka, Juuso","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Nov 2015",2015,7,4,252,293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"408","10.1257/mic.20140038","https://doi.org/10.1257/mic.20140038","Majority Rule and Utilitarian Welfare","Krishna, Vijay; Morgan, John","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Nov 2015",2015,7,4,339,375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"409","10.1257/mic.20140056","https://doi.org/10.1257/mic.20140056","Achieving Cooperation under Privacy Concerns","Dziuda, Wioletta; Gradwohl, Ronen","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Aug 2015",2015,7,3,142,173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"410","10.1257/mic.20130111","https://doi.org/10.1257/mic.20130111","Formal Contracts, Relational Contracts, and the Threat-Point Effect","Itoh, Hideshi; Morita, Hodaka","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Aug 2015",2015,7,3,318,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"411","10.1257/mic.20130027","https://doi.org/10.1257/mic.20130027","Searching for a Bargain: Power of Strategic Commitment","Ozyurt, Selcuk","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Feb 2015",2015,7,1,320,353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"412","10.1257/mic.20130272","https://doi.org/10.1257/mic.20130272","Two-Sided Matching with Endogenous Preferences","Antler, Yair","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Aug 2015",2015,7,3,241,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"413","10.1257/mic.20130250","https://doi.org/10.1257/mic.20130250","Subjective Evaluations: Discretionary Bonuses and Feedback Credibility","Fuchs, William","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Feb 2015",2015,7,1,99,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"414","10.1257/mic.20130146","https://doi.org/10.1257/mic.20130146","Learning from Others? Decision Rights, Strategic Communication, and Reputational Concerns","Swank, Otto H.; Visser, Bauke","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Nov 2015",2015,7,4,109,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"415","10.1257/mic.20140011","https://doi.org/10.1257/mic.20140011","Beneficial Long Communication in the Multiplayer Electronic Mail Game","De Jaegher, Kris","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Nov 2015",2015,7,4,233,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"416","10.1257/mic.20130168","https://doi.org/10.1257/mic.20130168","Pricing and Efficiency in the Market for IP Addresses","Edelman, Benjamin; Schwarz, Michael","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Aug 2015",2015,7,3,1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"417","10.1257/mic.20130188","https://doi.org/10.1257/mic.20130188","Evolution of Impatience: The Example of the Farmer-Sheriff Game","Levine, David K.; Modica, Salvatore; Weinschelbaum, Federico; Zurita, Felipe","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Aug 2015",2015,7,3,295,317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"418","10.1257/mic.20130226","https://doi.org/10.1257/mic.20130226","Becoming the Neighbor Bidder: Endogenous Winner's Curse in Dynamic Mechanisms","Francetich, Alejandro","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","May 2015",2015,7,2,45,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"419","10.1257/mic.20130031","https://doi.org/10.1257/mic.20130031","Preferences over Equality in the Presence of Costly Income Sorting","Levy, Gilat; Razin, Ronny","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","May 2015",2015,7,2,308,337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"420","10.1257/mic.20130089","https://doi.org/10.1257/mic.20130089","The Core Matchings of Markets with Transfers","Chambers, Christopher P.; Echenique, Federico","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Feb 2015",2015,7,1,144,164,NA,NA,NA,"xs232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"421","10.1257/mic.6.2.1","https://doi.org/10.1257/mic.6.2.1","Neural Activity Reveals Preferences without Choices","Smith, Alec; Bernheim, B. Douglas; Camerer, Colin F.; Rangel, Antonio","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","May 2014",2014,6,2,1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"422","10.1257/mic.6.2.247","https://doi.org/10.1257/mic.6.2.247","Communication, Renegotiation, and the Scope for Collusion","Cooper, David J.; Kuehn, Kai-Uwe","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","May 2014",2014,6,2,247,278,NA,NA,NA,"xs232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"423","10.1257/mic.6.3.157","https://doi.org/10.1257/mic.6.3.157","Selection into Trade and Wage Inequality","Sampson, Thomas","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Aug 2014",2014,6,3,157,202,NA,NA,NA,"xs232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"424","10.1257/mic.6.4.180","https://doi.org/10.1257/mic.6.4.180","Hypothetical Thinking and Information Extraction in the Laboratory","Esponda, Ignacio; Vespa, Emanuel","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Nov 2014",2014,6,4,180,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"425","10.1257/mic.6.4.35","https://doi.org/10.1257/mic.6.4.35","Effects of Mergers in Two-Sided Markets: The US Radio Industry","Jeziorski, Przemyslaw","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Nov 2014",2014,6,4,35,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"426","10.1257/mic.6.3.35","https://doi.org/10.1257/mic.6.3.35","Competitive Framing","Spiegler, Ran","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Aug 2014",2014,6,3,35,58,NA,NA,NA,"xs232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"427","10.1257/mic.6.2.93","https://doi.org/10.1257/mic.6.2.93","Vendettas","Bolle, Friedel; Tan, Jonathan H. W.; Zizzo, Daniel John","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","May 2014",2014,6,2,93,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"428","10.1257/mic.6.4.138","https://doi.org/10.1257/mic.6.4.138","The Control Premium: A Preference for Payoff Autonomy","Owens, David; Grossman, Zachary; Fackler, Ryan","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Nov 2014",2014,6,4,138,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"429","10.1257/mic.6.3.59","https://doi.org/10.1257/mic.6.3.59","Asymmetric Contests with Head Starts and Nonmonotonic Costs","Siegel, Ron","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Aug 2014",2014,6,3,59,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"430","10.1257/mic.6.4.1","https://doi.org/10.1257/mic.6.4.1","Credit Market Speculation and the Cost of Capital","Che, Yeon-Koo; Sethi, Rajiv","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Nov 2014",2014,6,4,1,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
