"","DOI","url","year","month","publisher","volume","number","pages","author","title","journal","key","entry"
"496","10.1257/aer.20151404","https://doi.org/10.1257%2Faer.20151404","2017","aug","American Economic Association","107","8","2278--2307","David McKenzie","Identifying and Spurring High-Growth Entrepreneurship: Experimental Evidence from a Business Plan Competition","American Economic Review","McKenzie_2017","article"
"497","10.1257/aer.20140494","https://doi.org/10.1257%2Faer.20140494","2017","sep","American Economic Association","107","9","2666--2694","Tymofiy Mylovanov and Andriy Zapechelnyuk","Optimal Allocation with Ex Post Verification and Limited Penalties","American Economic Review","Mylovanov_2017","article"
"498","10.1257/aer.20160194","https://doi.org/10.1257%2Faer.20160194","2017","sep","American Economic Association","107","9","2695--2730","Luis Garicano and Luis Rayo","Relational Knowledge Transfers","American Economic Review","Garicano_2017","article"
"499","10.1257/aer.20151193","https://doi.org/10.1257%2Faer.20151193","2017","sep","American Economic Association","107","9","2855--2875","Eric P. Bettinger and Lindsay Fox and Susanna Loeb and Eric S. Taylor","Virtual Classrooms: How Online College Courses Affect Student Success","American Economic Review","Bettinger_2017","article"
"500","10.1257/aer.20141280","https://doi.org/10.1257%2Faer.20141280","2017","oct","American Economic Association","107","10","3182--3210","Petr Sedl{\'{a}}{\v{c}}ek and Vincent Sterk","The Growth Potential of Startups over the Business Cycle","American Economic Review","Sedl_ek_2017","article"
"501","10.1257/aer.20150891","https://doi.org/10.1257%2Faer.20150891","2017","oct","American Economic Association","107","10","3229--3242","Etienne Gagnon and David L{\'{o}}pez-Salido and Jason Sockin","The Cyclicality of Sales, Regular, and Effective Prices: Business Cycle and Policy Implications: Comment","American Economic Review","Gagnon_2017","article"
"502","10.1257/aer.20160425","https://doi.org/10.1257%2Faer.20160425","2017","nov","American Economic Association","107","11","3257--3287","Shengwu Li","Obviously Strategy-Proof Mechanisms","American Economic Review","Li_2017","article"
"503","10.1257/aer.20170029","https://doi.org/10.1257%2Faer.20170029","2017","nov","American Economic Association","107","11","3288--3319","Leonardo Bursztyn and Thomas Fujiwara and Amanda Pallais","`Acting Wife': Marriage Market Incentives and Labor Market Investments","American Economic Review","Bursztyn_2017","article"
"504","10.1257/aer.20140759","https://doi.org/10.1257%2Faer.20140759","2017","nov","American Economic Association","107","11","3320--3362","Semyon Malamud and Marzena Rostek","Decentralized Exchange","American Economic Review","Malamud_2017","article"
"505","10.1257/aer.20141222","https://doi.org/10.1257%2Faer.20141222","2017","nov","American Economic Association","107","11","3617--3633","Mark Ottoni-Wilhelm and Lise Vesterlund and Huan Xie","Why Do People Give? Testing Pure and Impure Altruism","American Economic Review","Ottoni_Wilhelm_2017","article"
"506","10.1257/aer.20161080","https://doi.org/10.1257%2Faer.20161080","2017","dec","American Economic Association","107","12","3690--3721","Robert C. Allen","Absolute Poverty: When Necessity Displaces Desire","American Economic Review","Allen_2017","article"
"507","10.1257/aer.20150592","https://doi.org/10.1257%2Faer.20150592","2017","aug","American Economic Association","107","8","2455--2478","Zhangkai Huang and Lixing Li and Guangrong Ma and Lixin Colin Xu","Hayek, Local Information, and Commanding Heights: Decentralizing State-Owned Enterprises in China","American Economic Review","Huang_2017","article"
"508","10.1257/aer.20141419","https://doi.org/10.1257%2Faer.20141419","2017","sep","American Economic Association","107","9","2731--2783","Kyle Handley and Nuno Lim{\~{a}}o","Policy Uncertainty, Trade, and Welfare: Theory and Evidence for China and the United States","American Economic Review","Handley_2017","article"
"509","10.1257/aer.20140832","https://doi.org/10.1257%2Faer.20140832","2017","sep","American Economic Association","107","9","2821--2854","Luigi Pascali","The Wind of Change: Maritime Technology, Trade, and Economic Development","American Economic Review","Pascali_2017","article"
"510","10.1257/aer.20141287","https://doi.org/10.1257%2Faer.20141287","2017","jan","American Economic Association","107","1","109--137","Faruk Gul and Wolfgang Pesendorfer and Tomasz Strzalecki","Coarse Competitive Equilibrium and Extreme Prices","American Economic Review","Gul_2017","article"
"511","10.1257/aer.20150355","https://doi.org/10.1257%2Faer.20150355","2017","jan","American Economic Association","107","1","138--168","Paolo Pinotti","Clicking on Heaven's Door: The Effect of Immigrant Legalization on Crime","American Economic Review","Pinotti_2017","article"
"512","10.1257/aer.20150342","https://doi.org/10.1257%2Faer.20150342","2017","jan","American Economic Association","107","1","169--216","Mark Egan and Ali Horta{\c{c}}su and Gregor Matvos","Deposit Competition and Financial Fragility: Evidence from the {US} Banking Sector","American Economic Review","Egan_2017","article"
"513","10.1257/aer.20140855","https://doi.org/10.1257%2Faer.20140855","2017","jan","American Economic Association","107","1","217--248","Eric Zwick and James Mahon","Tax Policy and Heterogeneous Investment Behavior","American Economic Review","Zwick_2017","article"
"514","10.1257/aer.20160542","https://doi.org/10.1257%2Faer.20160542","2017","jan","American Economic Association","107","1","283--303","Alberto Cavallo","Are Online and Offline Prices Similar? Evidence from Large Multi-Channel Retailers","American Economic Review","Cavallo_2017","article"
"515","10.1257/aer.20141297","https://doi.org/10.1257%2Faer.20141297","2017","feb","American Economic Association","107","2","305--330","Robert E. Hall","High Discounts and High Unemployment","American Economic Review","Hall_2017","article"
"516","10.1257/aer.20150501","https://doi.org/10.1257%2Faer.20150501","2017","feb","American Economic Association","107","2","331--353","Katharina Knoll and Moritz Schularick and Thomas Steger","No Price Like Home: Global House Prices, 1870{\textendash}2012","American Economic Review","Knoll_2017","article"
"517","10.1257/aer.20141335","https://doi.org/10.1257%2Faer.20141335","2017","feb","American Economic Association","107","2","354--386","Leslie A. Martin and Shanthi Nataraj and Ann E. Harrison","In with the Big, Out with the Small: Removing Small-Scale Reservations in India","American Economic Review","Martin_2017","article"
"518","10.1257/aer.20160349","https://doi.org/10.1257%2Faer.20160349","2017","feb","American Economic Association","107","2","562--591","Hanming Fang and Qing Gong","Detecting Potential Overbilling in Medicare Reimbursement via Hours Worked","American Economic Review","Fang_2017","article"
"519","10.1257/aer.20150314","https://doi.org/10.1257%2Faer.20150314","2017","feb","American Economic Association","107","2","592--622","Maya Eden","Misallocation and the Distribution of Global Volatility","American Economic Review","Eden_2017","article"
"520","10.1257/aer.20150988","https://doi.org/10.1257%2Faer.20150988","2017","feb","American Economic Association","107","2","623--628","Samuel Lundstrom","The Impact of Family Income on Child Achievement: Evidence from the Earned Income Tax Credit: Comment","American Economic Review","Lundstrom_2017","article"
"521","10.1257/aer.20161329","https://doi.org/10.1257%2Faer.20161329","2017","feb","American Economic Association","107","2","629--631","Gordon B. Dahl and Lance Lochner","The Impact of Family Income on Child Achievement: Evidence from the Earned Income Tax Credit: Reply","American Economic Review","Dahl_2017","article"
"522","10.1257/aer.20150956","https://doi.org/10.1257%2Faer.20150956","2017","mar","American Economic Association","107","3","633--689","Rodrigo Adao and Arnaud Costinot and Dave Donaldson","Nonparametric Counterfactual Predictions in Neoclassical Models of International Trade","American Economic Review","Adao_2017","article"
"523","10.1257/aer.20141734","https://doi.org/10.1257%2Faer.20141734","2017","mar","American Economic Association","107","3","714--747","Linda Babcock and Maria P. Recalde and Lise Vesterlund and Laurie Weingart","Gender Differences in Accepting and Receiving Requests for Tasks with Low Promotability","American Economic Review","Babcock_2017","article"
"524","10.1257/aer.20150781","https://doi.org/10.1257%2Faer.20150781","2017","mar","American Economic Association","107","3","748--784","Kyle C. Meng","Using a Free Permit Rule to Forecast the Marginal Abatement Cost of Proposed Climate Policy","American Economic Review","Meng_2017","article"
"525","10.1257/aer.20150248","https://doi.org/10.1257%2Faer.20150248","2017","mar","American Economic Association","107","3","785--823","Simon Gilchrist and Raphael Schoenle and Jae Sim and Egon Zakraj{\v{s}}ek","Inflation Dynamics during the Financial Crisis","American Economic Review","Gilchrist_2017","article"
"526","10.1257/aer.20121660","https://doi.org/10.1257%2Faer.20121660","2017","mar","American Economic Association","107","3","824--857","Marco Del Negro and Gauti Eggertsson and Andrea Ferrero and Nobuhiro Kiyotaki","The Great Escape? A Quantitative Evaluation of the Fed{\textquotesingle}s Liquidity Facilities","American Economic Review","Del_Negro_2017","article"
"527","10.1257/aer.20150218","https://doi.org/10.1257%2Faer.20150218","2017","jan","American Economic Association","107","1","31--53","Jeffrey C. Ely","Beeps","American Economic Review","Ely_2017","article"
"528","10.1257/aer.20151086","https://doi.org/10.1257%2Faer.20151086","2017","jan","American Economic Association","107","1","54--108","Daron Acemoglu and Asuman Ozdaglar and Alireza Tahbaz-Salehi","Microeconomic Origins of Macroeconomic Tail Risks","American Economic Review","Acemoglu_2017","article"
"529","10.1257/aer.20140359","https://doi.org/10.1257%2Faer.20140359","2017","feb","American Economic Association","107","2","387--424","B. Douglas Bernheim and Erik Madsen","Price Cutting and Business Stealing in Imperfect Cartels","American Economic Review","Bernheim_2017","article"
"530","10.1257/aer.20141300","https://doi.org/10.1257%2Faer.20141300","2017","feb","American Economic Association","107","2","425--456","Thomas Cornelissen and Christian Dustmann and Uta Schönberg","Peer Effects in the Workplace","American Economic Review","Cornelissen_2017","article"
"531","10.1257/aer.20150528","https://doi.org/10.1257%2Faer.20150528","2017","feb","American Economic Association","107","2","527--561","Arash Nekoei and Andrea Weber","Does Extending Unemployment Benefits Improve Job Quality?","American Economic Review","Nekoei_2017","article"
"532","10.1257/aer.107.4.967","https://doi.org/10.1257%2Faer.107.4.967","2017","apr","American Economic Association","107","4","967--1004","Robert J. Shiller","Narrative Economics","American Economic Review","Shiller_2017","article"
"533","10.1257/aer.20160186","https://doi.org/10.1257%2Faer.20160186","2017","apr","American Economic Association","107","4","1030--1058","Francesco Bianchi and Leonardo Melosi","Escaping the Great Recession","American Economic Review","Bianchi_2017","article"
"534","10.1257/aer.20131118","https://doi.org/10.1257%2Faer.20131118","2017","apr","American Economic Association","107","4","1104--1135","Jeremy Lise and Jean-Marc Robin","The Macrodynamics of Sorting between Workers and Firms","American Economic Review","Lise_2017","article"
"535","10.1257/aer.20131029","https://doi.org/10.1257%2Faer.20131029","2017","mar","American Economic Association","107","3","897--930","Lukasz A. Drozd and Ricardo Serrano-Padial","Modeling the Revolving Revolution: The Debt Collection Channel","American Economic Review","Drozd_2017","article"
"536","10.1257/aer.20150808","https://doi.org/10.1257%2Faer.20150808","2017","apr","American Economic Association","107","4","1136--1164","Sabrina T. Howell","Financing Innovation: Evidence from R{\&}D Grants","American Economic Review","Howell_2017","article"
"537","10.1257/aer.20150503","https://doi.org/10.1257%2Faer.20150503","2017","apr","American Economic Association","107","4","1165--1206","Christopher Blattman and Julian C. Jamison and Margaret Sheridan","Reducing Crime and Violence: Experimental Evidence from Cognitive Behavioral Therapy in Liberia","American Economic Review","Blattman_2017","article"
"538","10.1257/aer.20151211","https://doi.org/10.1257%2Faer.20151211","2017","apr","American Economic Association","107","4","1207--1238","Manuel Bagues and Mauro Sylos-Labini and Natalia Zinovyeva","Does the Gender Composition of Scientific Committees Matter?","American Economic Review","Bagues_2017","article"
"539","10.1257/aer.20150947","https://doi.org/10.1257%2Faer.20150947","2017","apr","American Economic Association","107","4","1239--1263","Hiroki Nishimura and Efe A. Ok and John K.-H. Quah","A Comprehensive Approach to Revealed Preference Theory","American Economic Review","Nishimura_2017","article"
"540","10.1257/aer.20160093","https://doi.org/10.1257%2Faer.20160093","2017","apr","American Economic Association","107","4","1264--1292","Andrew Ellis and Michele Piccione","Correlation Misperception in Choice","American Economic Review","Ellis_2017","article"
